window_index,start_s,end_s,predicted_label,focus_probability
0,0.0,4.0,unfocus,0.32460647690027294
1,2.0,6.0,unfocus,0.33065678712717006
2,4.0,8.0,unfocus,0.3302879304719782
3,6.0,10.0,unfocus,0.33141219317224285
4,8.0,12.0,unfocus,0.331419347369476
5,10.0,14.0,unfocus,0.33067311240434355
6,12.0,16.0,unfocus,0.33101342790440547
7,14.0,18.0,unfocus,0.33003455463931913
8,16.0,20.0,unfocus,0.32856880359199025
9,18.0,22.0,unfocus,0.3252108641901962
10,20.0,24.0,unfocus,0.33127624942749523
11,22.0,26.0,unfocus,0.33088613026119174
12,24.0,28.0,unfocus,0.33014050026437636
13,26.0,30.0,unfocus,0.3311041879085965
14,28.0,32.0,unfocus,0.33156528227671517
15,30.0,34.0,unfocus,0.33058768008273887
16,32.0,36.0,unfocus,0.33169197235621223
17,34.0,38.0,unfocus,0.32885006008182494
18,36.0,40.0,unfocus,0.32858229579521897
19,38.0,42.0,unfocus,0.3315230650406039
20,40.0,44.0,unfocus,0.3295465148784452
21,42.0,46.0,unfocus,0.32947099125370444
22,44.0,48.0,unfocus,0.33196824652664186
23,46.0,50.0,unfocus,0.3312057904525466
24,48.0,52.0,unfocus,0.33041783969566557
25,50.0,54.0,unfocus,0.32810049090581417
26,52.0,56.0,unfocus,0.32982969930980477
27,54.0,58.0,unfocus,0.32787559337675
28,56.0,60.0,unfocus,0.32564794459715957
29,58.0,62.0,unfocus,0.32221490787849466
30,60.0,64.0,unfocus,0.2845978248678898
31,62.0,66.0,unfocus,0.3121704288290695
32,64.0,68.0,unfocus,0.32327077538852583
33,66.0,70.0,unfocus,0.33094974610337125
34,68.0,72.0,unfocus,0.3263326151683918
35,70.0,74.0,unfocus,0.32970115195242966
36,72.0,76.0,unfocus,0.3240426116115695
37,74.0,78.0,unfocus,0.32453624761225436
38,76.0,80.0,unfocus,0.32608977744881235
39,78.0,82.0,unfocus,0.32677163127479125
40,80.0,84.0,unfocus,0.3017506590685108
41,82.0,86.0,unfocus,0.3295325962051132
42,84.0,88.0,unfocus,0.32972211853139993
43,86.0,90.0,unfocus,0.33059331410676
44,88.0,92.0,unfocus,0.3306911288558071
45,90.0,94.0,unfocus,0.3299034371718957
46,92.0,96.0,unfocus,0.32969725843143677
47,94.0,98.0,unfocus,0.33000782363197023
48,96.0,100.0,unfocus,0.3298179125939789
49,98.0,102.0,unfocus,0.3286924513376701
50,100.0,104.0,unfocus,0.3148013529069874
51,102.0,106.0,unfocus,0.3267733186582784
52,104.0,108.0,unfocus,0.3267561941705905
53,106.0,110.0,unfocus,0.3290440476146924
54,108.0,112.0,unfocus,0.3247213353929358
55,110.0,114.0,unfocus,0.3288417935898834
56,112.0,116.0,unfocus,0.32713660119552684
57,114.0,118.0,unfocus,0.3061819960859919
58,116.0,120.0,unfocus,0.32363486028777405
59,118.0,122.0,unfocus,0.32184147132303303
60,120.0,124.0,unfocus,0.32265389179427395
61,122.0,126.0,unfocus,0.31366580788063747
62,124.0,128.0,unfocus,0.31374989785647145
63,126.0,130.0,unfocus,0.32378183380428655
