window_index,start_s,end_s,predicted_label,focus_probability
0,0.0,4.0,unfocus,0.00836057224697275
1,2.0,6.0,unfocus,0.05670294089912265
2,4.0,8.0,unfocus,0.04721302273168968
3,6.0,10.0,unfocus,0.007730462461030956
4,8.0,12.0,unfocus,0.03969145440798632
5,10.0,14.0,unfocus,0.08756655310908465
6,12.0,16.0,unfocus,0.008880572219881403
7,14.0,18.0,unfocus,0.02978777777833486
8,16.0,20.0,unfocus,0.010886961480372593
9,18.0,22.0,unfocus,0.029364132572652028
10,20.0,24.0,unfocus,0.053620325938024974
11,22.0,26.0,unfocus,0.06675093271827683
12,24.0,28.0,unfocus,0.007244885101120285
13,26.0,30.0,unfocus,0.030295158572738613
14,28.0,32.0,unfocus,0.01728698454167484
15,30.0,34.0,unfocus,0.01711792761339558
16,32.0,36.0,unfocus,0.00724963958486745
17,34.0,38.0,unfocus,0.0069234588230050265
18,36.0,40.0,unfocus,0.05407694646561735
19,38.0,42.0,unfocus,0.0355534290101355
20,40.0,44.0,unfocus,0.06306942135794484
21,42.0,46.0,unfocus,0.054366226605124864
22,44.0,48.0,unfocus,0.018576976310004538
23,46.0,50.0,unfocus,0.02153442343920737
24,48.0,52.0,unfocus,0.01934414206785961
25,50.0,54.0,unfocus,0.04332808997248789
26,52.0,56.0,unfocus,0.14501752889349515
27,54.0,58.0,unfocus,0.03054075731793545
28,56.0,60.0,unfocus,0.046968752461944575
29,58.0,62.0,unfocus,0.059238351251936515
30,60.0,64.0,unfocus,0.0647987859861059
31,62.0,66.0,unfocus,0.07950314499221868
32,64.0,68.0,unfocus,0.02620389729404589
33,66.0,70.0,unfocus,0.047539059795366816
34,68.0,72.0,unfocus,0.08409427680710563
35,70.0,74.0,unfocus,0.07574765057789744
36,72.0,76.0,unfocus,0.004554239622389907
37,74.0,78.0,unfocus,0.05093583307041745
38,76.0,80.0,unfocus,0.039939955849407995
39,78.0,82.0,unfocus,0.03656660090318457
40,80.0,84.0,unfocus,0.05545713342141757
41,82.0,86.0,unfocus,0.09527767591683546
42,84.0,88.0,unfocus,0.051248517155869484
43,86.0,90.0,unfocus,0.02559582662809096
44,88.0,92.0,unfocus,0.04472339602997805
45,90.0,94.0,unfocus,0.06536147098446006
46,92.0,96.0,unfocus,0.04750429249912314
47,94.0,98.0,unfocus,0.024318150746478577
48,96.0,100.0,unfocus,0.00787262536822772
49,98.0,102.0,unfocus,0.009511701728875301
50,100.0,104.0,unfocus,0.046231116990448504
51,102.0,106.0,unfocus,0.08679959789212273
52,104.0,108.0,unfocus,0.04551094876474677
53,106.0,110.0,unfocus,0.01599666463160979
54,108.0,112.0,unfocus,0.019682004822631636
55,110.0,114.0,unfocus,0.014123246446194386
56,112.0,116.0,unfocus,0.06508726042747547
57,114.0,118.0,unfocus,0.44488664301607883
58,116.0,120.0,focus,0.5399420563497164
59,118.0,122.0,unfocus,0.18208308866191614
60,120.0,124.0,unfocus,0.04467262055084634
61,122.0,126.0,unfocus,0.08025927865912895
62,124.0,128.0,unfocus,0.43256158182285187
63,126.0,130.0,unfocus,0.19563749266049782
64,128.0,132.0,unfocus,0.20294850297577233
65,130.0,134.0,unfocus,0.06792089597735597
66,132.0,136.0,unfocus,0.019016816486067938
67,134.0,138.0,unfocus,0.018068986711176464
68,136.0,140.0,unfocus,0.035996365729431636
69,138.0,142.0,unfocus,0.03700060477494443
70,140.0,144.0,unfocus,0.015157774504029857
