window_index,start_s,end_s,predicted_label,focus_probability
0,0.0,4.0,unfocus,1.8086329509319328e-06
1,2.0,6.0,unfocus,0.004555306202634096
2,4.0,8.0,unfocus,0.013190228467653473
3,6.0,10.0,unfocus,0.006366480360606164
4,8.0,12.0,unfocus,8.879579145505185e-06
5,10.0,14.0,unfocus,1.206412224562308e-05
6,12.0,16.0,unfocus,0.01099602314873823
7,14.0,18.0,unfocus,1.5069647016123276e-05
8,16.0,20.0,unfocus,6.715299340014647e-06
9,18.0,22.0,unfocus,1.2496753731384008e-07
10,20.0,24.0,unfocus,2.1936311751860265e-07
11,22.0,26.0,unfocus,0.009280924819818267
12,24.0,28.0,unfocus,0.010016459827274699
13,26.0,30.0,unfocus,0.005305489937287827
14,28.0,32.0,unfocus,0.0143468765711866
15,30.0,34.0,unfocus,0.014358393024407518
16,32.0,36.0,unfocus,0.018592838329455484
17,34.0,38.0,unfocus,0.04135077696972704
18,36.0,40.0,unfocus,0.017121871519687384
19,38.0,42.0,unfocus,5.865986803679798e-07
20,40.0,44.0,unfocus,3.830959379707657e-06
21,42.0,46.0,unfocus,1.9959492837243372e-06
22,44.0,48.0,unfocus,1.3742619795439737e-05
23,46.0,50.0,unfocus,0.004834227336834181
24,48.0,52.0,unfocus,0.004033820035369538
25,50.0,54.0,unfocus,5.369335664204498e-06
26,52.0,56.0,unfocus,1.009244500914707e-07
27,54.0,58.0,unfocus,6.361810849981457e-06
28,56.0,60.0,unfocus,0.016344897055129832
29,58.0,62.0,unfocus,0.014962012646440485
30,60.0,64.0,unfocus,4.170177491543077e-06
31,62.0,66.0,unfocus,0.0034226657596938452
32,64.0,68.0,unfocus,1.0813046502249865e-05
33,66.0,70.0,unfocus,0.02045048551760409
34,68.0,72.0,unfocus,0.011231314623994081
35,70.0,74.0,unfocus,0.012380017277755607
36,72.0,76.0,unfocus,0.00880416126666164
37,74.0,78.0,unfocus,0.013457507131508362
38,76.0,80.0,unfocus,0.009071191235021167
39,78.0,82.0,unfocus,0.0028422347230687654
40,80.0,84.0,unfocus,0.00600287458639239
41,82.0,86.0,unfocus,1.8598801090380616e-05
42,84.0,88.0,unfocus,0.006834266578015124
43,86.0,90.0,unfocus,1.052590749475502e-05
44,88.0,92.0,unfocus,0.010816721358757286
45,90.0,94.0,unfocus,0.01362934732772442
46,92.0,96.0,unfocus,0.009749172972085189
47,94.0,98.0,unfocus,0.015755584245707673
48,96.0,100.0,unfocus,0.013743414052865827
49,98.0,102.0,unfocus,0.029128026570241355
50,100.0,104.0,unfocus,0.02519191026680209
51,102.0,106.0,unfocus,0.06564479847156376
52,104.0,108.0,unfocus,0.0027770765102064342
53,106.0,110.0,unfocus,0.016261871817426825
54,108.0,112.0,unfocus,0.006770157003892184
55,110.0,114.0,unfocus,0.06188020860276189
56,112.0,116.0,unfocus,0.008517895225405527
57,114.0,118.0,unfocus,0.0035729436686144115
58,116.0,120.0,unfocus,0.009425142667391648
59,118.0,122.0,unfocus,1.357545549992075e-05
60,120.0,124.0,unfocus,1.2367454596676212e-05
61,122.0,126.0,unfocus,0.019019855692487098
62,124.0,128.0,unfocus,0.005001812270084528
63,126.0,130.0,unfocus,1.8319699745969638e-06
64,128.0,132.0,unfocus,0.00959848217211969
65,130.0,134.0,unfocus,0.013173069031640505
66,132.0,136.0,unfocus,0.003719439586380989
67,134.0,138.0,unfocus,1.1461605586321885e-05
68,136.0,140.0,unfocus,1.2837535824957564e-06
69,138.0,142.0,unfocus,2.4014607525448524e-06
70,140.0,144.0,unfocus,0.007087377437119602
71,142.0,146.0,unfocus,0.015766024895771228
72,144.0,148.0,unfocus,0.07187005060533355
73,146.0,150.0,unfocus,0.027778531508104505
