window_index,start_s,end_s,predicted_label,focus_probability
0,0.0,4.0,unfocus,0.02965443601016122
1,2.0,6.0,unfocus,0.005391822213647999
2,4.0,8.0,unfocus,3.6530379606020317e-06
3,6.0,10.0,unfocus,0.00841881703156061
4,8.0,12.0,unfocus,0.005000303234632198
5,10.0,14.0,unfocus,0.0055884067549984325
6,12.0,16.0,unfocus,0.036815528216778866
7,14.0,18.0,unfocus,0.015810938802755053
8,16.0,20.0,unfocus,0.02534568460963535
9,18.0,22.0,unfocus,0.06002289224362595
10,20.0,24.0,unfocus,0.0047140739171612845
11,22.0,26.0,unfocus,0.07462778824959893
12,24.0,28.0,unfocus,0.011727806988186413
13,26.0,30.0,unfocus,1.314442659963621e-05
14,28.0,32.0,unfocus,3.623181087462703e-06
15,30.0,34.0,unfocus,0.0029422222087566777
16,32.0,36.0,unfocus,0.0034338442856289746
17,34.0,38.0,unfocus,0.002677921055547167
18,36.0,40.0,unfocus,0.03505264286320105
19,38.0,42.0,unfocus,0.09036428367058831
20,40.0,44.0,unfocus,0.2722644689359213
21,42.0,46.0,unfocus,0.0461477996463535
22,44.0,48.0,unfocus,0.09184317905009451
23,46.0,50.0,unfocus,0.19773478358437546
24,48.0,52.0,unfocus,0.14774110433304743
25,50.0,54.0,unfocus,0.1335563475216705
26,52.0,56.0,unfocus,0.12104064302710908
27,54.0,58.0,unfocus,0.0641631927847703
28,56.0,60.0,unfocus,0.1702268930009978
29,58.0,62.0,unfocus,0.054497887032698915
30,60.0,64.0,unfocus,0.009286078972441382
31,62.0,66.0,unfocus,0.009718772338934728
32,64.0,68.0,unfocus,0.036045035826297415
33,66.0,70.0,unfocus,0.036227982219762256
34,68.0,72.0,unfocus,0.0543632240027931
35,70.0,74.0,unfocus,0.024609764476396068
36,72.0,76.0,unfocus,0.05070976316732839
37,74.0,78.0,unfocus,0.07009161381921232
38,76.0,80.0,unfocus,0.007239795349237688
39,78.0,82.0,unfocus,0.015975258177131472
40,80.0,84.0,unfocus,0.012627280022938519
41,82.0,86.0,unfocus,0.019946712240880047
42,84.0,88.0,unfocus,0.024637418166798555
43,86.0,90.0,unfocus,0.05883918769170546
44,88.0,92.0,unfocus,0.03153013679828249
45,90.0,94.0,unfocus,0.13085135672899545
46,92.0,96.0,unfocus,0.0895884338226857
47,94.0,98.0,unfocus,0.07072933872686406
48,96.0,100.0,unfocus,0.06059878265565401
49,98.0,102.0,unfocus,0.13946162382720287
50,100.0,104.0,unfocus,0.2768739551844199
51,102.0,106.0,unfocus,0.2205983546218108
52,104.0,108.0,unfocus,0.06763038538530983
53,106.0,110.0,unfocus,0.02907824509069009
54,108.0,112.0,unfocus,0.020621784009824715
55,110.0,114.0,unfocus,0.09906086307652592
56,112.0,116.0,unfocus,0.03515871988826295
57,114.0,118.0,unfocus,0.04865515220060707
58,116.0,120.0,unfocus,0.060322226847813534
59,118.0,122.0,unfocus,0.03573402785302544
60,120.0,124.0,unfocus,0.009903486715655347
61,122.0,126.0,unfocus,0.0035560400812858287
62,124.0,128.0,unfocus,0.007357988786280653
63,126.0,130.0,unfocus,0.009153197793811147
64,128.0,132.0,unfocus,0.06319842952162134
65,130.0,134.0,unfocus,0.058983170320173944
66,132.0,136.0,unfocus,0.007906449045692621
67,134.0,138.0,unfocus,0.09575305281114742
68,136.0,140.0,unfocus,0.00276163854225889
69,138.0,142.0,unfocus,0.08192098446647851
70,140.0,144.0,unfocus,0.05473126607599978
71,142.0,146.0,unfocus,0.21404098459053902
72,144.0,148.0,unfocus,0.03252196250480004
73,146.0,150.0,unfocus,0.003504102218971979
74,148.0,152.0,unfocus,0.01669245895304096
75,150.0,154.0,unfocus,0.013733965076874919
76,152.0,156.0,unfocus,0.1173709829987712
77,154.0,158.0,unfocus,0.10571033103678824
78,156.0,160.0,unfocus,0.004350221210728493
79,158.0,162.0,unfocus,4.562536023886408e-06
80,160.0,164.0,unfocus,1.2766907813072004e-05
81,162.0,166.0,unfocus,0.0064517670955457004
82,164.0,168.0,unfocus,0.16854230514834498
83,166.0,170.0,unfocus,0.021027588809326817
84,168.0,172.0,unfocus,0.008893515473313816
85,170.0,174.0,unfocus,0.01129466664939938
86,172.0,176.0,unfocus,0.003160431575028414
87,174.0,178.0,unfocus,0.013530426468255108
88,176.0,180.0,unfocus,0.057952792363503695
89,178.0,182.0,unfocus,0.01853720738543302
90,180.0,184.0,unfocus,0.0036040270518402015
91,182.0,186.0,unfocus,0.012880942258795124
92,184.0,188.0,unfocus,0.01394413862620871
93,186.0,190.0,unfocus,0.030132114434123287
94,188.0,192.0,unfocus,0.11638544322024857
95,190.0,194.0,unfocus,0.03555304624267677
96,192.0,196.0,unfocus,0.05686912316049724
97,194.0,198.0,unfocus,0.10225353746624725
98,196.0,200.0,unfocus,0.06189172498612461
99,198.0,202.0,unfocus,0.013055177204781953
100,200.0,204.0,unfocus,0.019441510046674673
101,202.0,206.0,unfocus,0.010459533362539224
102,204.0,208.0,unfocus,0.03274883693068123
103,206.0,210.0,unfocus,0.06991794553678347
104,208.0,212.0,unfocus,0.07161249955352984
105,210.0,214.0,unfocus,0.03232226880558187
106,212.0,216.0,unfocus,0.1238906659966807
107,214.0,218.0,unfocus,0.04382671627709965
108,216.0,220.0,unfocus,0.023415990934836702
109,218.0,222.0,unfocus,0.07421583938597726
110,220.0,224.0,unfocus,0.1244819368708901
111,222.0,226.0,unfocus,0.047332994100606214
112,224.0,228.0,unfocus,1.0010809637036085e-05
113,226.0,230.0,unfocus,0.007349896409664471
114,228.0,232.0,unfocus,1.799871392931966e-05
115,230.0,234.0,unfocus,2.7201994775714935e-06
116,232.0,236.0,unfocus,0.0026543960487912647
117,234.0,238.0,unfocus,0.024828351034814313
118,236.0,240.0,unfocus,0.028182040606795467
119,238.0,242.0,unfocus,0.030142352609180714
120,240.0,244.0,unfocus,0.012537122007885067
121,242.0,246.0,unfocus,0.01614820987269091
122,244.0,248.0,unfocus,0.015767256708130412
123,246.0,250.0,unfocus,0.020062103701734904
124,248.0,252.0,unfocus,0.0036597520082579794
125,250.0,254.0,unfocus,0.05439400226404849
126,252.0,256.0,unfocus,0.030712850156729175
127,254.0,258.0,unfocus,0.01402285602453014
128,256.0,260.0,unfocus,0.0038254422497777793
129,258.0,262.0,unfocus,0.003071084024223123
130,260.0,264.0,unfocus,1.2618101317181545e-05
131,262.0,266.0,unfocus,0.015964302550630135
132,264.0,268.0,unfocus,0.06787525600192633
133,266.0,270.0,unfocus,0.018150475455624197
134,268.0,272.0,unfocus,0.010095725996500543
135,270.0,274.0,unfocus,0.006445809485240256
136,272.0,276.0,unfocus,0.00511479101407223
137,274.0,278.0,unfocus,0.009166763648416149
138,276.0,280.0,unfocus,0.012833785209418897
139,278.0,282.0,unfocus,0.04752850374965406
140,280.0,284.0,unfocus,0.04525799576604153
141,282.0,286.0,unfocus,0.011132254537173994
142,284.0,288.0,unfocus,0.01621924818770202
143,286.0,290.0,unfocus,0.002769752473052696
144,288.0,292.0,unfocus,0.013565447807405817
145,290.0,294.0,unfocus,0.012001078174490903
146,292.0,296.0,unfocus,0.13522606071383259
147,294.0,298.0,unfocus,0.06988355478152572
148,296.0,300.0,unfocus,0.05669705737069119
149,298.0,302.0,unfocus,0.017123972236599717
150,300.0,304.0,unfocus,0.014600028317725052
151,302.0,306.0,unfocus,0.002634446199986364
152,304.0,308.0,unfocus,0.0038466676064424594
153,306.0,310.0,unfocus,0.01235895562387423
154,308.0,312.0,unfocus,0.01789683859241007
155,310.0,314.0,unfocus,0.044187321564240545
156,312.0,316.0,unfocus,0.02459952484587405
157,314.0,318.0,unfocus,0.051280019472384315
158,316.0,320.0,unfocus,0.01397879368188909
159,318.0,322.0,unfocus,0.010736147204388436
160,320.0,324.0,unfocus,1.871486906342578e-05
161,322.0,326.0,unfocus,0.03795546160756598
162,324.0,328.0,unfocus,0.023451857579241953
163,326.0,330.0,unfocus,0.025327259390721665
164,328.0,332.0,unfocus,0.005067591782487009
165,330.0,334.0,unfocus,0.010452188259623124
166,332.0,336.0,unfocus,0.06365339777682692
