window_index,start_s,end_s,predicted_label,focus_probability
124,248.0,252.0,unfocus,1.9480000242728597e-06
125,250.0,254.0,unfocus,4.60028727170774e-06
126,252.0,256.0,unfocus,3.854406764371178e-06
127,254.0,258.0,unfocus,3.6108569713500384e-06
128,256.0,260.0,unfocus,0.004495145737854902
129,258.0,262.0,unfocus,6.969959456339181e-06
130,260.0,264.0,unfocus,2.6994315262713794e-06
131,262.0,266.0,unfocus,0.004658604011492023
132,264.0,268.0,unfocus,2.764480265137175e-06
133,266.0,270.0,unfocus,1.0373818896297902e-06
134,268.0,272.0,unfocus,4.6107117906455775e-06
135,270.0,274.0,unfocus,0.002571086823689613
136,272.0,276.0,unfocus,1.1928240103265508e-05
137,274.0,278.0,unfocus,0.0029672103926156705
138,276.0,280.0,unfocus,0.009645228380475985
139,278.0,282.0,unfocus,1.620969215095705e-05
140,280.0,284.0,unfocus,0.0026950529152815084
141,282.0,286.0,unfocus,0.026187754263332703
142,284.0,288.0,unfocus,0.014040658116172083
143,286.0,290.0,unfocus,1.8402094426512734e-06
144,288.0,292.0,unfocus,0.005212598054432399
145,290.0,294.0,unfocus,0.0047808197359015085
146,292.0,296.0,unfocus,9.755847823593261e-06
147,294.0,298.0,unfocus,0.012835220278531305
148,296.0,300.0,unfocus,0.02255421660855066
149,298.0,302.0,unfocus,0.042878387783790814
150,300.0,304.0,unfocus,0.014348933350361992
151,302.0,306.0,unfocus,0.010651710928602431
152,304.0,308.0,unfocus,0.010348995322735225
153,306.0,310.0,unfocus,0.0061124709351349895
154,308.0,312.0,unfocus,0.002630028084682502
155,310.0,314.0,unfocus,0.003950629112926245
156,312.0,316.0,unfocus,0.00533032025584796
157,314.0,318.0,unfocus,7.428938265482941e-06
158,316.0,320.0,unfocus,5.559518946887384e-06
159,318.0,322.0,unfocus,0.005402200980082674
160,320.0,324.0,unfocus,0.007165541774461627
161,322.0,326.0,unfocus,0.004179013158756961
162,324.0,328.0,unfocus,0.010902632042502155
163,326.0,330.0,unfocus,0.020732465625873775
164,328.0,332.0,unfocus,0.0066405989703651495
165,330.0,334.0,unfocus,0.004779677654018462
166,332.0,336.0,unfocus,0.014684920996917972
167,334.0,338.0,unfocus,0.003281381285133218
168,336.0,340.0,unfocus,0.004156101771562963
169,338.0,342.0,unfocus,0.004880929353393721
170,340.0,344.0,unfocus,0.0026711414132772164
171,342.0,346.0,unfocus,0.003886782350299852
172,344.0,348.0,unfocus,0.003011873805227934
173,346.0,350.0,unfocus,0.007247704158552596
174,348.0,352.0,unfocus,0.005662070537763059
175,350.0,354.0,unfocus,6.6507757070924875e-06
176,352.0,356.0,unfocus,0.0072070720559928745
177,354.0,358.0,unfocus,0.0047169784759854725
178,356.0,360.0,unfocus,0.0028711600526382494
179,358.0,362.0,unfocus,0.004299545304956454
180,360.0,364.0,unfocus,1.2004162342815911e-05
181,362.0,366.0,unfocus,0.01570895956240877
182,364.0,368.0,unfocus,0.016357202220037625
183,366.0,370.0,unfocus,0.015013913676631118
184,368.0,372.0,unfocus,0.18296149906050957
185,370.0,374.0,unfocus,0.031019334323032794
186,372.0,376.0,unfocus,0.0034207661937841753
187,374.0,378.0,unfocus,0.015467305696576535
188,376.0,380.0,unfocus,0.020341172771067496
189,378.0,382.0,unfocus,0.008431154200366534
190,380.0,384.0,unfocus,4.297190380541045e-06
191,382.0,386.0,unfocus,1.4224346955965078e-07
192,384.0,388.0,unfocus,0.002670482695030929
193,386.0,390.0,unfocus,0.10046089881767234
194,388.0,392.0,unfocus,0.42228125354762525
195,390.0,394.0,unfocus,0.01928824421800597
196,392.0,396.0,unfocus,6.924056924340717e-07
197,394.0,398.0,unfocus,0.005838846597614482
198,396.0,400.0,unfocus,0.382774817719277
199,398.0,402.0,unfocus,0.05581105241095154
200,400.0,404.0,unfocus,0.03880760910785278
201,402.0,406.0,unfocus,0.06278186973195424
202,404.0,408.0,unfocus,0.008960728608602688
203,406.0,410.0,unfocus,0.009650852127093011
204,408.0,412.0,unfocus,0.01308913931736736
205,410.0,414.0,unfocus,3.313057374082387e-06
206,412.0,416.0,unfocus,0.006085851820924794
207,414.0,418.0,unfocus,0.010656214182751898
208,416.0,420.0,unfocus,2.204457486360425e-06
209,418.0,422.0,unfocus,0.005348085638684849
210,420.0,424.0,unfocus,0.003761068328096468
211,422.0,426.0,unfocus,9.123068387939106e-06
212,424.0,428.0,unfocus,0.006814748718474734
213,426.0,430.0,unfocus,0.04679690694317182
214,428.0,432.0,unfocus,0.008944372025444536
215,430.0,434.0,unfocus,0.00902606522936719
216,432.0,436.0,unfocus,0.031860869195516416
217,434.0,438.0,unfocus,0.011873946108156574
218,436.0,440.0,unfocus,0.011983159153316728
219,438.0,442.0,unfocus,0.05121929850598019
220,440.0,444.0,unfocus,0.15723367002169608
221,442.0,446.0,unfocus,0.40919520909740853
222,444.0,448.0,unfocus,0.3419190059671276
223,446.0,450.0,unfocus,0.32113851829195655
224,448.0,452.0,unfocus,0.037235832718860606
225,450.0,454.0,unfocus,1.682729585176597e-06
226,452.0,456.0,unfocus,0.012072090546990636
227,454.0,458.0,unfocus,0.0720136584051212
228,456.0,460.0,unfocus,0.004127788203793763
229,458.0,462.0,unfocus,0.009876762446126895
230,460.0,464.0,unfocus,0.024455077242472905
231,462.0,466.0,unfocus,0.018912245688677297
232,464.0,468.0,unfocus,0.012163753775291641
233,466.0,470.0,unfocus,0.020141187524049982
234,468.0,472.0,unfocus,0.051130944987872365
235,470.0,474.0,unfocus,0.008320472873665202
236,472.0,476.0,unfocus,0.009211406321811937
237,474.0,478.0,unfocus,0.014387083512194457
238,476.0,480.0,unfocus,0.0133932793622401
239,478.0,482.0,unfocus,0.0059324433980118135
240,480.0,484.0,unfocus,0.004382964638460636
241,482.0,486.0,unfocus,0.006181483473138677
242,484.0,488.0,unfocus,0.019468165128799658
243,486.0,490.0,unfocus,0.002930782262100596
244,488.0,492.0,unfocus,9.62330124914684e-06
245,490.0,494.0,unfocus,0.00471210041177348
246,492.0,496.0,unfocus,0.003837869700843387
247,494.0,498.0,unfocus,1.2800260838286435e-05
248,496.0,500.0,unfocus,0.003769532707036147
