window_index,start_s,end_s,predicted_label,focus_probability
0,0.0,4.0,unfocus,0.3331057136003881
1,2.0,6.0,unfocus,0.33288635502399994
2,4.0,8.0,unfocus,0.3314148807011512
3,6.0,10.0,unfocus,0.349169736023223
4,8.0,12.0,unfocus,0.3403797468464384
5,10.0,14.0,unfocus,0.32969056066507907
6,12.0,16.0,unfocus,0.3363179931089939
7,14.0,18.0,unfocus,0.33304099159955475
8,16.0,20.0,unfocus,0.3357524893739409
9,18.0,22.0,unfocus,0.3308615624727912
10,20.0,24.0,unfocus,0.3307993481579272
11,22.0,26.0,unfocus,0.3308474329118584
12,24.0,28.0,unfocus,0.3344213737954246
13,26.0,30.0,unfocus,0.33259087181552677
14,28.0,32.0,unfocus,0.33140016863377936
15,30.0,34.0,unfocus,0.3317437151288027
16,32.0,36.0,unfocus,0.3377975801966856
17,34.0,38.0,unfocus,0.36048539557230835
18,36.0,40.0,unfocus,0.35809093115704205
19,38.0,42.0,unfocus,0.33450023334543066
20,40.0,44.0,unfocus,0.33376038837192734
21,42.0,46.0,unfocus,0.3373524853111248
22,44.0,48.0,unfocus,0.33981767888563336
23,46.0,50.0,unfocus,0.3648590573050602
24,48.0,52.0,unfocus,0.3625591698619999
25,50.0,54.0,unfocus,0.3821744513182059
26,52.0,56.0,unfocus,0.4144403532929007
27,54.0,58.0,unfocus,0.34351952802818836
28,56.0,60.0,unfocus,0.35085381978374747
29,58.0,62.0,unfocus,0.3597897804930828
30,60.0,64.0,unfocus,0.33819726878377465
31,62.0,66.0,unfocus,0.3333562077578082
32,64.0,68.0,unfocus,0.3319937231864588
33,66.0,70.0,unfocus,0.33695044507098826
34,68.0,72.0,unfocus,0.41431651549861714
35,70.0,74.0,unfocus,0.3992122771048455
36,72.0,76.0,unfocus,0.3438178155710915
37,74.0,78.0,unfocus,0.334086730203329
38,76.0,80.0,unfocus,0.3330002296596123
39,78.0,82.0,unfocus,0.3382188686165291
40,80.0,84.0,unfocus,0.3550578550148323
41,82.0,86.0,unfocus,0.34655478528682776
42,84.0,88.0,unfocus,0.34892604407695677
43,86.0,90.0,unfocus,0.3423508137215214
44,88.0,92.0,unfocus,0.33723363861359074
45,90.0,94.0,unfocus,0.3540020295742169
46,92.0,96.0,unfocus,0.3633115409789384
47,94.0,98.0,unfocus,0.3589609306157448
48,96.0,100.0,unfocus,0.3478086760478059
49,98.0,102.0,unfocus,0.3552145876590047
50,100.0,104.0,unfocus,0.3687339088344458
51,102.0,106.0,unfocus,0.3539306735502687
52,104.0,108.0,unfocus,0.3542068257604856
53,106.0,110.0,unfocus,0.3518678200647545
54,108.0,112.0,unfocus,0.35039673819277256
55,110.0,114.0,unfocus,0.36620251410904653
56,112.0,116.0,unfocus,0.3842307221755988
57,114.0,118.0,unfocus,0.4397386665926889
58,116.0,120.0,unfocus,0.4500857900862084
59,118.0,122.0,unfocus,0.39731297608445426
60,120.0,124.0,unfocus,0.3825977069548614
61,122.0,126.0,unfocus,0.42562884907672044
62,124.0,128.0,unfocus,0.4195907063005409
63,126.0,130.0,unfocus,0.3828172521094098
64,128.0,132.0,unfocus,0.4892771587986588
65,130.0,134.0,unfocus,0.36720154273766126
66,132.0,136.0,unfocus,0.35305393736931956
67,134.0,138.0,unfocus,0.34178904255380116
68,136.0,140.0,unfocus,0.35742053099079363
69,138.0,142.0,unfocus,0.4334357093660065
70,140.0,144.0,unfocus,0.4279882264980414
71,142.0,146.0,unfocus,0.4032385043926107
72,144.0,148.0,unfocus,0.36583018595999156
73,146.0,150.0,unfocus,0.47574898847717817
74,148.0,152.0,unfocus,0.3727487460639309
75,150.0,154.0,unfocus,0.4231242079606172
76,152.0,156.0,unfocus,0.39565982865846594
77,154.0,158.0,unfocus,0.41427695585723046
78,156.0,160.0,unfocus,0.4087273624492927
79,158.0,162.0,unfocus,0.3553768731763673
80,160.0,164.0,unfocus,0.42748882400036686
81,162.0,166.0,unfocus,0.37787620057313415
82,164.0,168.0,unfocus,0.44624914431421003
83,166.0,170.0,unfocus,0.3739055561856577
84,168.0,172.0,unfocus,0.3955040600299657
85,170.0,174.0,unfocus,0.3470446755276932
86,172.0,176.0,unfocus,0.35174751790611547
87,174.0,178.0,unfocus,0.3709388177050932
88,176.0,180.0,unfocus,0.4022111652998172
89,178.0,182.0,unfocus,0.5316884899777973
90,180.0,184.0,unfocus,0.3444092061957063
91,182.0,186.0,unfocus,0.33947416776920514
92,184.0,188.0,unfocus,0.3471740022705022
93,186.0,190.0,unfocus,0.39836073199513244
94,188.0,192.0,unfocus,0.38182436113098894
95,190.0,194.0,unfocus,0.3419888196972107
96,192.0,196.0,unfocus,0.3840796998634477
97,194.0,198.0,unfocus,0.34886301611789533
98,196.0,200.0,unfocus,0.3525525678842571
99,198.0,202.0,unfocus,0.35385638090275123
100,200.0,204.0,unfocus,0.3550360762272156
101,202.0,206.0,unfocus,0.35389862564747215
102,204.0,208.0,unfocus,0.3950786719461745
103,206.0,210.0,unfocus,0.3523148935751489
104,208.0,212.0,unfocus,0.370920499293282
105,210.0,214.0,unfocus,0.3907080559275664
106,212.0,216.0,unfocus,0.353159473543019
107,214.0,218.0,unfocus,0.3569836999019161
108,216.0,220.0,unfocus,0.38538981058777466
109,218.0,222.0,unfocus,0.37692415750180425
110,220.0,224.0,unfocus,0.3501687820840177
111,222.0,226.0,unfocus,0.413617757634942
112,224.0,228.0,unfocus,0.45799813517102206
113,226.0,230.0,unfocus,0.3475109496562128
114,228.0,232.0,unfocus,0.33841204594981505
115,230.0,234.0,unfocus,0.35297617280676374
116,232.0,236.0,unfocus,0.43586336072659393
117,234.0,238.0,unfocus,0.36612342132474496
118,236.0,240.0,unfocus,0.3556561676621176
119,238.0,242.0,unfocus,0.4455582870790476
120,240.0,244.0,unfocus,0.4304104106626459
121,242.0,246.0,unfocus,0.4076812892106338
122,244.0,248.0,unfocus,0.3493414838738504
123,246.0,250.0,unfocus,0.34488196616881694
124,248.0,252.0,unfocus,0.3877269126727775
125,250.0,254.0,unfocus,0.35823013176308427
126,252.0,256.0,unfocus,0.35753799719716994
127,254.0,258.0,unfocus,0.3444804620060149
128,256.0,260.0,unfocus,0.33217417088287804
129,258.0,262.0,unfocus,0.33333718403300727
130,260.0,264.0,unfocus,0.35043851340866
131,262.0,266.0,unfocus,0.3412007773753517
132,264.0,268.0,unfocus,0.3797723883044664
133,266.0,270.0,unfocus,0.35205478071394447
134,268.0,272.0,unfocus,0.37117650750304115
135,270.0,274.0,unfocus,0.344179445727117
136,272.0,276.0,unfocus,0.3445742181187054
137,274.0,278.0,unfocus,0.351197898366542
138,276.0,280.0,unfocus,0.397131883939769
139,278.0,282.0,unfocus,0.39013633212857013
140,280.0,284.0,unfocus,0.3930623213880041
141,282.0,286.0,unfocus,0.4010652528921666
142,284.0,288.0,unfocus,0.35432990864142905
143,286.0,290.0,unfocus,0.35041994520132413
144,288.0,292.0,unfocus,0.381321361729906
145,290.0,294.0,unfocus,0.34812818409990565
146,292.0,296.0,unfocus,0.3623782102228725
147,294.0,298.0,unfocus,0.3487997678579909
148,296.0,300.0,unfocus,0.34262633531295006
149,298.0,302.0,unfocus,0.3735701019363345
150,300.0,304.0,unfocus,0.3585233829584391
151,302.0,306.0,unfocus,0.36158733865981835
152,304.0,308.0,unfocus,0.4450370126771675
153,306.0,310.0,unfocus,0.36780612265016144
154,308.0,312.0,unfocus,0.4112837919612823
155,310.0,314.0,unfocus,0.41996900185865593
156,312.0,316.0,unfocus,0.4270265545936844
157,314.0,318.0,unfocus,0.40042465758674217
158,316.0,320.0,unfocus,0.3768234958710015
159,318.0,322.0,unfocus,0.346556426522084
160,320.0,324.0,unfocus,0.4042782022889692
161,322.0,326.0,unfocus,0.3531529907668346
162,324.0,328.0,unfocus,0.3528467414899055
163,326.0,330.0,unfocus,0.3513230490514691
164,328.0,332.0,unfocus,0.3343281806201549
165,330.0,334.0,unfocus,0.3503628319543677
166,332.0,336.0,unfocus,0.4128103375656326
167,334.0,338.0,unfocus,0.34665621664557855
168,336.0,340.0,unfocus,0.33993709081747564
169,338.0,342.0,unfocus,0.370470158374332
170,340.0,344.0,unfocus,0.3822674454848545
171,342.0,346.0,unfocus,0.37524649009108757
172,344.0,348.0,focus,0.5347308105337512
173,346.0,350.0,unfocus,0.37320393138462504
174,348.0,352.0,unfocus,0.35002709817249655
175,350.0,354.0,unfocus,0.3551004690728891
176,352.0,356.0,unfocus,0.36293777392394694
177,354.0,358.0,unfocus,0.35431006106223467
178,356.0,360.0,unfocus,0.3636915048878025
179,358.0,362.0,unfocus,0.368285834731992
180,360.0,364.0,unfocus,0.34521665987241285
181,362.0,366.0,unfocus,0.37155007337360324
182,364.0,368.0,unfocus,0.44276361854310675
183,366.0,370.0,unfocus,0.4171370074806059
184,368.0,372.0,unfocus,0.35528997296216297
185,370.0,374.0,unfocus,0.3395788103545458
186,372.0,376.0,unfocus,0.3521779543714502
187,374.0,378.0,unfocus,0.3520988606976719
188,376.0,380.0,unfocus,0.3586428057070857
189,378.0,382.0,unfocus,0.35998620656284236
190,380.0,384.0,unfocus,0.37290040377897987
191,382.0,386.0,unfocus,0.3748186831369545
192,384.0,388.0,unfocus,0.35337867745481233
193,386.0,390.0,unfocus,0.37932034611714704
194,388.0,392.0,unfocus,0.3886537749970174
195,390.0,394.0,unfocus,0.3715422808322168
196,392.0,396.0,unfocus,0.38169338280736936
197,394.0,398.0,unfocus,0.39174262798986403
198,396.0,400.0,unfocus,0.36420061811530724
199,398.0,402.0,unfocus,0.4299046251666542
200,400.0,404.0,unfocus,0.4536112781297512
201,402.0,406.0,unfocus,0.4623381712895174
202,404.0,408.0,unfocus,0.42271585849151777
203,406.0,410.0,unfocus,0.4314853542440952
204,408.0,412.0,unfocus,0.5
205,410.0,414.0,unfocus,0.5
206,412.0,416.0,unfocus,0.3777213523491366
207,414.0,418.0,unfocus,0.3731542901017496
208,416.0,420.0,unfocus,0.39840301466697026
209,418.0,422.0,unfocus,0.3443018273749714
210,420.0,424.0,unfocus,0.3556409676845036
211,422.0,426.0,unfocus,0.3777250392970967
212,424.0,428.0,unfocus,0.35333996565775316
213,426.0,430.0,unfocus,0.3728252332536052
214,428.0,432.0,unfocus,0.38224350788736233
215,430.0,434.0,unfocus,0.35543082961381617
216,432.0,436.0,unfocus,0.3852351611789755
217,434.0,438.0,unfocus,0.38060867877952426
218,436.0,440.0,unfocus,0.43554812948505917
219,438.0,442.0,unfocus,0.3521373331498479
220,440.0,444.0,unfocus,0.34461645719961964
221,442.0,446.0,unfocus,0.3683674888950876
222,444.0,448.0,unfocus,0.3769791895934066
223,446.0,450.0,unfocus,0.4584094264577522
224,448.0,452.0,unfocus,0.38884211599007334
225,450.0,454.0,unfocus,0.41770992102172366
226,452.0,456.0,unfocus,0.41907783492794315
227,454.0,458.0,unfocus,0.45433406980891305
228,456.0,460.0,unfocus,0.43122861218743
229,458.0,462.0,unfocus,0.42843797406569356
230,460.0,464.0,unfocus,0.4030397743677917
231,462.0,466.0,unfocus,0.39712199941256626
232,464.0,468.0,unfocus,0.48739012298286105
233,466.0,470.0,unfocus,0.37353046239473864
234,468.0,472.0,focus,0.548280835751683
235,470.0,474.0,unfocus,0.38537303166843895
236,472.0,476.0,unfocus,0.48876146844791685
237,474.0,478.0,unfocus,0.4787382445055078
238,476.0,480.0,unfocus,0.39547660476228425
239,478.0,482.0,unfocus,0.4933224847424672
240,480.0,484.0,unfocus,0.5
241,482.0,486.0,unfocus,0.3445904579104622
242,484.0,488.0,unfocus,0.36774139651155147
243,486.0,490.0,unfocus,0.39232906070332474
244,488.0,492.0,unfocus,0.4008517076853778
245,490.0,494.0,unfocus,0.47616181563604626
246,492.0,496.0,unfocus,0.40382247062799076
247,494.0,498.0,unfocus,0.36702970931248713
248,496.0,500.0,unfocus,0.3480541642703497
249,498.0,502.0,unfocus,0.4404093498650267
250,500.0,504.0,unfocus,0.45089142214617445
251,502.0,506.0,unfocus,0.40608115468097095
252,504.0,508.0,unfocus,0.383837544820279
253,506.0,510.0,unfocus,0.34641035180753144
254,508.0,512.0,unfocus,0.3839960701782383
255,510.0,514.0,unfocus,0.46747318224634365
256,512.0,516.0,unfocus,0.4079898917170529
257,514.0,518.0,unfocus,0.35480855045647103
258,516.0,520.0,unfocus,0.388254020789359
259,518.0,522.0,unfocus,0.37602368796632524
260,520.0,524.0,unfocus,0.3517826780315972
261,522.0,526.0,unfocus,0.35586118568063624
262,524.0,528.0,unfocus,0.34492086846848846
263,526.0,530.0,unfocus,0.39155663664967316
264,528.0,532.0,unfocus,0.4121413918478993
265,530.0,534.0,unfocus,0.3541915100865561
266,532.0,536.0,unfocus,0.39096778589113873
267,534.0,538.0,unfocus,0.39250107166761145
268,536.0,540.0,unfocus,0.3496418003676746
269,538.0,542.0,unfocus,0.3510652435809472
270,540.0,544.0,unfocus,0.361237354798033
271,542.0,546.0,unfocus,0.4181038794839837
272,544.0,548.0,unfocus,0.38093494913958176
273,546.0,550.0,unfocus,0.43849039356699515
274,548.0,552.0,unfocus,0.3868427513367856
275,550.0,554.0,unfocus,0.42171071331887094
276,552.0,556.0,unfocus,0.4099841768065387
277,554.0,558.0,unfocus,0.35193093919693647
278,556.0,560.0,unfocus,0.40047397418154956
279,558.0,562.0,unfocus,0.4455614289594726
280,560.0,564.0,unfocus,0.47902024713102204
281,562.0,566.0,unfocus,0.41626311748389516
282,564.0,568.0,unfocus,0.4161483833984555
283,566.0,570.0,unfocus,0.3531888866204322
284,568.0,572.0,unfocus,0.3561527123938953
285,570.0,574.0,unfocus,0.3951927819111263
286,572.0,576.0,unfocus,0.3465013301322344
287,574.0,578.0,unfocus,0.3785232071450637
288,576.0,580.0,unfocus,0.46362255529006524
289,578.0,582.0,unfocus,0.5
290,580.0,584.0,unfocus,0.4663428006370351
291,582.0,586.0,unfocus,0.3536011097478628
292,584.0,588.0,unfocus,0.3541734162595368
293,586.0,590.0,unfocus,0.35271077453776684
294,588.0,592.0,unfocus,0.3591868526100069
295,590.0,594.0,unfocus,0.3523786103058753
296,592.0,596.0,unfocus,0.34085687327338715
297,594.0,598.0,unfocus,0.35139788453137333
