window_index,start_s,end_s,predicted_label,focus_probability
0,0.0,4.0,unfocus,0.26685697722573876
1,2.0,6.0,unfocus,0.40063125666951205
2,4.0,8.0,unfocus,0.2699630827617623
3,6.0,10.0,unfocus,1.3518988521257057e-05
4,8.0,12.0,unfocus,0.004118471190393091
5,10.0,14.0,unfocus,0.1974332016600777
6,12.0,16.0,unfocus,0.38978503541506865
7,14.0,18.0,unfocus,0.006660061499668098
8,16.0,20.0,unfocus,0.0064379026195380325
9,18.0,22.0,unfocus,0.13690742269553247
10,20.0,24.0,unfocus,0.22508330369740556
11,22.0,26.0,unfocus,0.006769452755489245
12,24.0,28.0,unfocus,0.003358364860333754
13,26.0,30.0,unfocus,7.359032566525279e-06
14,28.0,32.0,unfocus,0.06045392280231152
15,30.0,34.0,unfocus,0.26415768851318044
16,32.0,36.0,unfocus,0.3275529730136299
17,34.0,38.0,unfocus,0.20905006100589532
18,36.0,40.0,unfocus,0.386180758110856
19,38.0,42.0,unfocus,0.3336751116680839
20,40.0,44.0,unfocus,0.1215981064861544
21,42.0,46.0,unfocus,0.007180830772937147
22,44.0,48.0,unfocus,0.0390299276792033
23,46.0,50.0,unfocus,0.019764510032780163
24,48.0,52.0,unfocus,0.35230402327298216
25,50.0,54.0,unfocus,0.3073488059303597
26,52.0,56.0,unfocus,0.43850239919408734
27,54.0,58.0,unfocus,0.06391493134013732
28,56.0,60.0,unfocus,1.6077257604261302e-05
29,58.0,62.0,unfocus,0.0025581578022152605
30,60.0,64.0,unfocus,1.4625183734099082e-05
31,62.0,66.0,unfocus,0.00427508785228483
32,64.0,68.0,unfocus,0.0206871747826046
33,66.0,70.0,unfocus,0.009987345451355408
34,68.0,72.0,unfocus,1.897429885363944e-05
35,70.0,74.0,unfocus,1.953886905105979e-06
36,72.0,76.0,unfocus,0.0032492630969795577
37,74.0,78.0,unfocus,0.18251173449868366
38,76.0,80.0,unfocus,2.4423794767984833e-06
39,78.0,82.0,focus,0.5464400225999256
40,80.0,84.0,unfocus,0.017213158090700047
41,82.0,86.0,unfocus,0.031284656064762495
42,84.0,88.0,unfocus,0.004684080559988126
43,86.0,90.0,unfocus,0.07910755586163136
44,88.0,92.0,unfocus,0.2705536892577022
45,90.0,94.0,unfocus,0.005131021794758773
46,92.0,96.0,unfocus,0.0034576652721658905
47,94.0,98.0,unfocus,0.11033816883586078
48,96.0,100.0,unfocus,0.5233541194852854
49,98.0,102.0,unfocus,0.05237215075461814
50,100.0,104.0,unfocus,0.004633010548199004
51,102.0,106.0,unfocus,0.02919356011185623
52,104.0,108.0,unfocus,0.002808284716228342
53,106.0,110.0,unfocus,0.4739020234887241
54,108.0,112.0,unfocus,0.09858987610215503
55,110.0,114.0,unfocus,0.0784082548233407
56,112.0,116.0,unfocus,1.1044102092583346e-05
57,114.0,118.0,unfocus,0.026455687592056725
58,116.0,120.0,unfocus,0.050150314760017085
59,118.0,122.0,unfocus,0.00825990473840416
60,120.0,124.0,unfocus,0.009801960725159816
61,122.0,126.0,unfocus,0.027821234485300106
62,124.0,128.0,unfocus,0.3218592638988297
63,126.0,130.0,focus,0.9128015567173301
64,128.0,132.0,unfocus,0.008569329076170454
65,130.0,134.0,unfocus,0.01856358627211178
66,132.0,136.0,unfocus,0.27178272021684885
67,134.0,138.0,unfocus,0.32656255419438873
68,136.0,140.0,unfocus,0.05833145589630789
69,138.0,142.0,unfocus,0.031182768801803314
70,140.0,144.0,unfocus,0.00495512022722726
71,142.0,146.0,focus,0.6899674824992915
72,144.0,148.0,unfocus,0.02877179211926493
73,146.0,150.0,unfocus,0.023402874232502733
74,148.0,152.0,unfocus,0.030548301368006483
75,150.0,154.0,unfocus,0.058664224263853613
76,152.0,156.0,unfocus,0.0051181917282613135
77,154.0,158.0,unfocus,0.003239898959492204
78,156.0,160.0,unfocus,0.14093685951302656
79,158.0,162.0,unfocus,0.05645690446111361
80,160.0,164.0,unfocus,0.007895773198588689
81,162.0,166.0,unfocus,1.5972212833855285e-05
82,164.0,168.0,unfocus,0.022002837139500752
83,166.0,170.0,unfocus,0.012639161345786822
84,168.0,172.0,unfocus,0.11668731533764407
85,170.0,174.0,unfocus,0.05153503777543535
86,172.0,176.0,unfocus,0.010061895428283908
87,174.0,178.0,unfocus,0.021712016517777998
88,176.0,180.0,unfocus,0.027387009856699594
89,178.0,182.0,unfocus,0.00534850194779552
90,180.0,184.0,unfocus,9.226363767452609e-06
91,182.0,186.0,unfocus,1.57403855352753e-05
92,184.0,188.0,unfocus,0.009848777030334183
93,186.0,190.0,unfocus,1.2608645558914178e-06
94,188.0,192.0,unfocus,2.3046199940325732e-08
95,190.0,194.0,unfocus,0.007987949946183627
96,192.0,196.0,unfocus,0.01642681843020373
97,194.0,198.0,unfocus,0.11333360365323208
98,196.0,200.0,unfocus,0.2257850405150213
99,198.0,202.0,unfocus,0.09096067764858698
100,200.0,204.0,unfocus,0.013043985825399427
101,202.0,206.0,unfocus,0.035305712575419736
102,204.0,208.0,unfocus,0.01574593025991796
103,206.0,210.0,unfocus,0.006488977081181944
104,208.0,212.0,unfocus,2.7655460586562454e-08
105,210.0,214.0,unfocus,0.03053813438345272
106,212.0,216.0,unfocus,4.349361832665035e-06
107,214.0,218.0,unfocus,0.01920140773187414
108,216.0,220.0,unfocus,0.019777022233898014
109,218.0,222.0,unfocus,0.1372656373626614
110,220.0,224.0,unfocus,0.16516983108079422
111,222.0,226.0,unfocus,0.09300211662662139
112,224.0,228.0,unfocus,0.12052855523833407
113,226.0,230.0,unfocus,0.09198329876905109
114,228.0,232.0,unfocus,0.07328981966305587
115,230.0,234.0,unfocus,0.06584542982288466
116,232.0,236.0,unfocus,0.04121419315794749
117,234.0,238.0,unfocus,0.003197855608944445
118,236.0,240.0,unfocus,0.015183831322707128
119,238.0,242.0,unfocus,0.01627199433262579
120,240.0,244.0,unfocus,0.06389797772098041
121,242.0,246.0,unfocus,0.016631967364051738
122,244.0,248.0,unfocus,0.013372653034966054
123,246.0,250.0,unfocus,0.2182738161829166
124,248.0,252.0,unfocus,0.02470847281304291
125,250.0,254.0,unfocus,0.10110849322816784
126,252.0,256.0,unfocus,0.4019052686913615
127,254.0,258.0,focus,0.9666008861672788
128,256.0,260.0,focus,0.6609820116451307
129,258.0,262.0,unfocus,0.01349488563175869
130,260.0,264.0,unfocus,1.5636737467639355e-05
131,262.0,266.0,unfocus,0.1367522785392894
132,264.0,268.0,unfocus,0.0193451314997333
133,266.0,270.0,unfocus,9.020676889526441e-06
134,268.0,272.0,unfocus,0.004579635947410939
135,270.0,274.0,unfocus,0.21962908272876697
136,272.0,276.0,focus,0.703680664296954
137,274.0,278.0,focus,0.9512041332741616
138,276.0,280.0,unfocus,0.009207599714358656
139,278.0,282.0,unfocus,0.08461686403974857
140,280.0,284.0,unfocus,0.1760162985144503
141,282.0,286.0,unfocus,0.31078307096352187
142,284.0,288.0,unfocus,0.012946819742153797
143,286.0,290.0,unfocus,0.0030343674798027956
144,288.0,292.0,unfocus,0.06690404652885226
145,290.0,294.0,unfocus,0.3208341316256922
146,292.0,296.0,unfocus,0.17710850019769897
147,294.0,298.0,unfocus,0.04397760059647749
148,296.0,300.0,unfocus,0.07276456937629035
149,298.0,302.0,unfocus,0.018501227663541425
150,300.0,304.0,unfocus,0.06631267897409225
151,302.0,306.0,unfocus,0.07103698508617518
152,304.0,308.0,unfocus,0.1448045308755721
153,306.0,310.0,unfocus,0.00523371102291147
154,308.0,312.0,unfocus,0.04719661988686811
155,310.0,314.0,unfocus,0.17954634196850972
156,312.0,316.0,unfocus,6.0456247346636955e-06
157,314.0,318.0,unfocus,0.025050242776931048
158,316.0,320.0,focus,0.5434983522370419
159,318.0,322.0,unfocus,0.01290157968187073
160,320.0,324.0,unfocus,0.02682056689714737
161,322.0,326.0,unfocus,0.009687781893511636
162,324.0,328.0,unfocus,0.026208289050809134
163,326.0,330.0,unfocus,0.007115555702619436
164,328.0,332.0,unfocus,1.1115819945361219e-05
165,330.0,334.0,unfocus,3.4106720335374817e-06
166,332.0,336.0,unfocus,0.07958208824944062
167,334.0,338.0,unfocus,0.012347173145896242
168,336.0,340.0,unfocus,0.026321940783983852
169,338.0,342.0,unfocus,0.03597006534131932
170,340.0,344.0,unfocus,0.010606951554801049
171,342.0,346.0,unfocus,0.023002932494096205
172,344.0,348.0,unfocus,0.018738285980105646
173,346.0,350.0,unfocus,0.06571286322295501
174,348.0,352.0,unfocus,0.04693377221667077
175,350.0,354.0,unfocus,0.18306551824425474
176,352.0,356.0,unfocus,0.026653013171649177
177,354.0,358.0,unfocus,0.16190373239205844
178,356.0,360.0,unfocus,0.014225638312288878
179,358.0,362.0,unfocus,7.574124509383287e-06
180,360.0,364.0,unfocus,0.006622577793085942
181,362.0,366.0,unfocus,0.039106455466922006
182,364.0,368.0,unfocus,0.05698321334410371
183,366.0,370.0,unfocus,0.047435800690511815
184,368.0,372.0,unfocus,0.029358196880630332
185,370.0,374.0,unfocus,0.024878553684514797
186,372.0,376.0,unfocus,0.0031687625665038936
187,374.0,378.0,unfocus,9.761371484470433e-06
188,376.0,380.0,unfocus,1.6703758270851188e-05
189,378.0,382.0,unfocus,0.018344431313249802
190,380.0,384.0,unfocus,0.050334460942978373
191,382.0,386.0,unfocus,0.0033952060094882886
192,384.0,388.0,unfocus,0.026232809538587854
193,386.0,390.0,unfocus,0.011951101170894745
194,388.0,392.0,focus,0.7714768847603125
195,390.0,394.0,unfocus,0.5196911241285253
196,392.0,396.0,unfocus,0.1683178779894851
197,394.0,398.0,unfocus,0.13908887865087377
198,396.0,400.0,unfocus,0.13245937177553158
199,398.0,402.0,focus,0.7511221086613128
200,400.0,404.0,unfocus,0.35957961683730755
201,402.0,406.0,unfocus,0.28289733753520324
202,404.0,408.0,unfocus,0.12083504639657061
203,406.0,410.0,unfocus,0.009835296866500653
204,408.0,412.0,unfocus,0.3081349999059161
205,410.0,414.0,unfocus,0.5153880673219882
206,412.0,416.0,unfocus,0.2348252058831234
207,414.0,418.0,unfocus,0.25114641842005203
208,416.0,420.0,unfocus,0.13203070582352908
209,418.0,422.0,unfocus,0.15593173609469635
210,420.0,424.0,unfocus,0.12478230827390484
211,422.0,426.0,unfocus,0.003447645059141312
212,424.0,428.0,unfocus,1.2580761229407295e-05
213,426.0,430.0,unfocus,0.0189988781330835
214,428.0,432.0,unfocus,0.006724360417103314
215,430.0,434.0,unfocus,0.055141236291105136
216,432.0,436.0,unfocus,0.010471094973438141
217,434.0,438.0,unfocus,0.020786908323546103
218,436.0,440.0,unfocus,0.017038045680330276
219,438.0,442.0,unfocus,0.24073960472778913
220,440.0,444.0,focus,0.8509632109276215
221,442.0,446.0,unfocus,0.44202711274125794
222,444.0,448.0,unfocus,0.2400905136024023
223,446.0,450.0,unfocus,0.01531072365346981
224,448.0,452.0,unfocus,0.08436935703055348
225,450.0,454.0,unfocus,0.23689394093641125
226,452.0,456.0,unfocus,0.051963946837051314
