window_index,start_s,end_s,predicted_label,focus_probability
0,0.0,4.0,unfocus,0.062192145819701464
1,2.0,6.0,focus,0.6500786004627545
2,4.0,8.0,unfocus,0.1867036650032541
3,6.0,10.0,focus,0.9331471490238373
4,8.0,12.0,focus,0.5368415133177439
5,10.0,14.0,focus,0.8847056305789269
6,12.0,16.0,focus,0.8729774381043456
7,14.0,18.0,focus,0.9130221705951042
8,16.0,20.0,focus,0.8896766314978812
9,18.0,22.0,focus,0.9027798665752416
10,20.0,24.0,focus,0.9585358663165388
11,22.0,26.0,focus,0.9583802465612782
12,24.0,28.0,focus,0.9911284214115419
13,26.0,30.0,focus,0.9990574548425741
14,28.0,32.0,focus,0.9976555058884472
15,30.0,34.0,focus,0.9845494615945889
16,32.0,36.0,focus,0.9932788757546069
17,34.0,38.0,focus,0.9498998012691923
18,36.0,40.0,focus,0.9587047839576824
19,38.0,42.0,focus,0.9997824202105099
20,40.0,44.0,focus,0.9587757185662752
21,42.0,46.0,focus,0.5789706229771204
22,44.0,48.0,focus,0.9344524781191514
23,46.0,50.0,focus,0.8275971423934634
24,48.0,52.0,focus,0.9762376504938375
25,50.0,54.0,focus,0.8993303483729014
26,52.0,56.0,unfocus,0.11781418046045265
27,54.0,58.0,focus,0.6113445108149845
28,56.0,60.0,focus,0.7479030099968571
29,58.0,62.0,focus,0.8934869706135928
30,60.0,64.0,unfocus,0.0701266518839988
31,62.0,66.0,unfocus,0.24155125803579147
32,64.0,68.0,focus,0.9608883711759221
33,66.0,70.0,focus,0.9569894546103616
34,68.0,72.0,focus,0.5550061194661605
35,70.0,74.0,focus,0.9078307586105328
36,72.0,76.0,focus,0.985205130643469
37,74.0,78.0,focus,0.8108384187798583
38,76.0,80.0,focus,0.9887069784097852
39,78.0,82.0,focus,0.9973552401259986
40,80.0,84.0,focus,0.8692031710280533
41,82.0,86.0,focus,0.986944761246155
42,84.0,88.0,focus,0.8609669943722521
43,86.0,90.0,focus,0.9768671603007308
44,88.0,92.0,focus,0.9935099666880343
45,90.0,94.0,focus,0.9202376866548186
46,92.0,96.0,focus,0.6279155627546813
47,94.0,98.0,focus,0.9606955922974024
48,96.0,100.0,unfocus,0.4227645507557229
49,98.0,102.0,focus,0.8430101608823528
50,100.0,104.0,focus,0.9097834502531827
51,102.0,106.0,focus,0.6177086915697548
52,104.0,108.0,focus,0.5657740110476918
53,106.0,110.0,focus,0.9786476747161269
