window_index,start_s,end_s,predicted_label,focus_probability
127,254.0,258.0,unfocus,1.86486594521374e-05
128,256.0,260.0,unfocus,0.0069675685458801175
129,258.0,262.0,unfocus,0.006911102946867598
130,260.0,264.0,unfocus,0.01293267763584229
131,262.0,266.0,unfocus,0.012069194065600827
132,264.0,268.0,unfocus,0.05334832557631289
133,266.0,270.0,unfocus,0.05606953288656543
134,268.0,272.0,unfocus,0.027880695548405297
135,270.0,274.0,unfocus,0.033658650425798034
136,272.0,276.0,unfocus,1.5725075873645394e-07
137,274.0,278.0,unfocus,0.0849342490975308
138,276.0,280.0,unfocus,0.4259816285746101
139,278.0,282.0,unfocus,0.14856581434755795
140,280.0,284.0,unfocus,0.004981796534874433
141,282.0,286.0,unfocus,1.9482267365517393e-06
142,284.0,288.0,unfocus,0.011378529833133609
143,286.0,290.0,unfocus,0.0351716178390414
144,288.0,292.0,unfocus,0.004487245217581229
145,290.0,294.0,unfocus,0.0033022046043671006
146,292.0,296.0,unfocus,0.04249179039068134
147,294.0,298.0,unfocus,4.323286932454201e-06
148,296.0,300.0,unfocus,0.14150034000844225
149,298.0,302.0,unfocus,0.3667455535355607
150,300.0,304.0,unfocus,0.3227139818092523
151,302.0,306.0,unfocus,0.02680534365999046
152,304.0,308.0,unfocus,0.006584517633077102
153,306.0,310.0,unfocus,0.05334146893489523
154,308.0,312.0,unfocus,0.053214026588590924
155,310.0,314.0,unfocus,0.05149276117268589
156,312.0,316.0,unfocus,0.05888121318396274
157,314.0,318.0,unfocus,0.0525446230306324
158,316.0,320.0,unfocus,0.0319750836218806
159,318.0,322.0,unfocus,0.007513719099352588
160,320.0,324.0,unfocus,0.049473112085786655
161,322.0,326.0,unfocus,0.005013412717648201
162,324.0,328.0,unfocus,0.2309899919736028
163,326.0,330.0,unfocus,0.008495819140453276
164,328.0,332.0,unfocus,9.37163506640972e-07
165,330.0,334.0,unfocus,6.455813606687426e-08
166,332.0,336.0,unfocus,8.761808439329413e-07
167,334.0,338.0,unfocus,0.03832179780849564
168,336.0,340.0,unfocus,0.042617107207295106
169,338.0,342.0,unfocus,0.03858481607848996
170,340.0,344.0,unfocus,0.01103327254954083
171,342.0,346.0,unfocus,0.009459985722037476
172,344.0,348.0,unfocus,3.463574389385806e-06
173,346.0,350.0,unfocus,1.326727473657588e-06
174,348.0,352.0,unfocus,8.880997891633434e-06
175,350.0,354.0,unfocus,0.006423765454240157
176,352.0,356.0,unfocus,0.009792836239440265
177,354.0,358.0,unfocus,0.004079357008212222
178,356.0,360.0,unfocus,0.014818773124741273
179,358.0,362.0,unfocus,0.020381151216731862
180,360.0,364.0,unfocus,0.08565930116867652
181,362.0,366.0,unfocus,0.017616507279782468
182,364.0,368.0,unfocus,0.03794699418348612
183,366.0,370.0,unfocus,0.06922265369187688
184,368.0,372.0,unfocus,0.012086182304494875
185,370.0,374.0,unfocus,0.004143905544783586
186,372.0,376.0,unfocus,0.01507818609547044
187,374.0,378.0,unfocus,0.17952703382605537
188,376.0,380.0,unfocus,0.13970815797795158
189,378.0,382.0,unfocus,0.05288002032800867
190,380.0,384.0,unfocus,0.03159498274814663
191,382.0,386.0,unfocus,0.04956412398425312
192,384.0,388.0,unfocus,0.019694369919657964
193,386.0,390.0,unfocus,0.004622767813379341
194,388.0,392.0,unfocus,0.007641483442454522
195,390.0,394.0,unfocus,1.9656183482599298e-06
196,392.0,396.0,unfocus,0.004803568552985239
197,394.0,398.0,unfocus,0.06581185649117426
198,396.0,400.0,unfocus,0.07038372262589214
199,398.0,402.0,unfocus,0.00555409934727191
200,400.0,404.0,unfocus,0.032380345025395156
201,402.0,406.0,focus,0.6128828356389165
202,404.0,408.0,unfocus,0.3523809607300198
203,406.0,410.0,unfocus,0.03820147872569484
204,408.0,412.0,unfocus,0.2606797936245372
205,410.0,414.0,unfocus,0.15274143889648717
206,412.0,416.0,unfocus,0.01794947648171623
207,414.0,418.0,unfocus,0.0027402472950483602
208,416.0,420.0,unfocus,0.06787247634830819
209,418.0,422.0,unfocus,0.43150770733703114
