window_index,start_s,end_s,predicted_label,focus_probability
40,80.0,84.0,unfocus,0.013260854972072343
41,82.0,86.0,unfocus,0.005428048821595546
42,84.0,88.0,unfocus,0.00882748255334883
43,86.0,90.0,unfocus,0.010683042784056225
44,88.0,92.0,unfocus,0.011183017117850462
45,90.0,94.0,unfocus,0.02437778783625235
46,92.0,96.0,unfocus,0.0119424246914255
47,94.0,98.0,unfocus,0.013943583683143784
48,96.0,100.0,unfocus,0.01349374348770144
49,98.0,102.0,unfocus,0.03141200450491812
50,100.0,104.0,unfocus,0.022183393514802408
51,102.0,106.0,unfocus,0.0290268208681046
52,104.0,108.0,unfocus,0.007117818359109033
53,106.0,110.0,unfocus,0.005465810996225659
54,108.0,112.0,unfocus,0.005439176931638526
55,110.0,114.0,unfocus,0.0029893199125570467
56,112.0,116.0,unfocus,0.018564752179617935
57,114.0,118.0,unfocus,0.01066793665296772
58,116.0,120.0,unfocus,0.019422004014387702
59,118.0,122.0,unfocus,0.016798867584889864
60,120.0,124.0,unfocus,0.010664384342700013
61,122.0,126.0,unfocus,0.008848419486785658
62,124.0,128.0,unfocus,0.029014675531157667
63,126.0,130.0,unfocus,0.010380091336268214
64,128.0,132.0,unfocus,0.00735244784954041
65,130.0,134.0,unfocus,0.022360763473091072
66,132.0,136.0,unfocus,0.02483499278544809
67,134.0,138.0,unfocus,0.01567244882847942
68,136.0,140.0,unfocus,0.009750663354655575
69,138.0,142.0,unfocus,0.007620225622975327
70,140.0,144.0,unfocus,0.005741867904982875
71,142.0,146.0,unfocus,0.0032298240291647076
72,144.0,148.0,unfocus,0.0045106225188103624
73,146.0,150.0,unfocus,0.005103729707789218
74,148.0,152.0,unfocus,0.016223491951497707
75,150.0,154.0,unfocus,0.013006663416550015
76,152.0,156.0,unfocus,0.010970384136490681
77,154.0,158.0,unfocus,0.010724690595491517
78,156.0,160.0,unfocus,0.009773110690576983
79,158.0,162.0,unfocus,0.012130533932845425
80,160.0,164.0,unfocus,0.010817387983955387
81,162.0,166.0,unfocus,0.03223793458649329
82,164.0,168.0,unfocus,0.020123232416671053
83,166.0,170.0,unfocus,0.12154908176158288
84,168.0,172.0,unfocus,0.032385247143018034
85,170.0,174.0,unfocus,0.036864769165713795
86,172.0,176.0,unfocus,0.0369764017349972
87,174.0,178.0,unfocus,0.027468404854607702
88,176.0,180.0,unfocus,0.023176721882485395
89,178.0,182.0,unfocus,0.01325350471482085
90,180.0,184.0,unfocus,0.008810473344030347
91,182.0,186.0,unfocus,0.009878372347351514
92,184.0,188.0,unfocus,0.023070579706647748
93,186.0,190.0,unfocus,0.00977541450775068
94,188.0,192.0,unfocus,0.00691888996483532
95,190.0,194.0,unfocus,8.901700764536454e-06
96,192.0,196.0,unfocus,0.0070902001880093005
97,194.0,198.0,unfocus,0.022719937297216202
98,196.0,200.0,unfocus,0.023603977834903936
99,198.0,202.0,unfocus,0.014843686350155696
100,200.0,204.0,unfocus,0.007034848817891756
101,202.0,206.0,unfocus,0.0058529195620925034
102,204.0,208.0,unfocus,0.007441890640722597
103,206.0,210.0,unfocus,0.01152746223855322
104,208.0,212.0,unfocus,0.005223308458337347
105,210.0,214.0,unfocus,0.011659547643898703
106,212.0,216.0,unfocus,0.04024326534943179
107,214.0,218.0,unfocus,0.03635010566181848
108,216.0,220.0,unfocus,0.020585528040804945
109,218.0,222.0,unfocus,0.018268030420546234
110,220.0,224.0,unfocus,0.01109774123914231
111,222.0,226.0,unfocus,0.02783464824770784
112,224.0,228.0,unfocus,0.05296540239459076
113,226.0,230.0,unfocus,0.03208541020461737
114,228.0,232.0,unfocus,0.009885512002543645
115,230.0,234.0,unfocus,0.015286522115567311
116,232.0,236.0,unfocus,0.1914134188701029
117,234.0,238.0,unfocus,0.056787504655057865
118,236.0,240.0,unfocus,0.010114176745811537
119,238.0,242.0,unfocus,0.008461184814196745
120,240.0,244.0,unfocus,0.03611786101557341
121,242.0,246.0,unfocus,0.014483289949129518
122,244.0,248.0,unfocus,0.01741158726546025
123,246.0,250.0,unfocus,0.02622387344392399
124,248.0,252.0,unfocus,0.017970812770959528
125,250.0,254.0,unfocus,0.019569670155958615
126,252.0,256.0,unfocus,0.009963787183120076
127,254.0,258.0,unfocus,0.008349993260101066
128,256.0,260.0,unfocus,0.10064454610787789
129,258.0,262.0,unfocus,0.08801792316388686
130,260.0,264.0,unfocus,0.04408450568204279
131,262.0,266.0,unfocus,0.005783822337731695
132,264.0,268.0,unfocus,0.00965708185358596
133,266.0,270.0,unfocus,0.019006610245121597
134,268.0,272.0,unfocus,0.020773012699202977
135,270.0,274.0,unfocus,0.04329202538852317
136,272.0,276.0,unfocus,0.07487947181448584
137,274.0,278.0,unfocus,0.03462778756859788
138,276.0,280.0,unfocus,0.021978568370003563
139,278.0,282.0,unfocus,0.04486379296779972
140,280.0,284.0,unfocus,0.008846954997174182
141,282.0,286.0,unfocus,0.01680229131416803
142,284.0,288.0,unfocus,0.017543938247349674
143,286.0,290.0,unfocus,0.0037249000149870244
144,288.0,292.0,unfocus,0.01065812099118087
145,290.0,294.0,unfocus,0.012612205975126333
146,292.0,296.0,unfocus,0.0030724556046614186
147,294.0,298.0,unfocus,0.00283814635626027
148,296.0,300.0,unfocus,0.006963520029187481
149,298.0,302.0,unfocus,1.3048452179898469e-05
150,300.0,304.0,unfocus,0.004866054650109764
151,302.0,306.0,unfocus,0.01935273382048388
152,304.0,308.0,unfocus,0.015286460263822039
153,306.0,310.0,unfocus,0.0815460281333004
154,308.0,312.0,unfocus,0.028310413539071013
155,310.0,314.0,unfocus,0.010143765422490831
156,312.0,316.0,unfocus,0.005750830087559781
157,314.0,318.0,unfocus,0.0051504964732929405
158,316.0,320.0,unfocus,0.008334216826167352
159,318.0,322.0,unfocus,0.020833725316215416
160,320.0,324.0,unfocus,0.018047855681662787
161,322.0,326.0,unfocus,0.01205230855950031
162,324.0,328.0,unfocus,0.0025937466327686683
163,326.0,330.0,unfocus,0.004722454355320902
164,328.0,332.0,unfocus,0.005827267992661225
165,330.0,334.0,unfocus,0.014477341015635107
166,332.0,336.0,unfocus,0.028732738700481656
167,334.0,338.0,unfocus,0.01360295235569788
168,336.0,340.0,unfocus,0.05673933723831435
169,338.0,342.0,unfocus,0.024679228145245053
170,340.0,344.0,unfocus,0.05833389765996094
171,342.0,346.0,unfocus,0.011903396878768657
172,344.0,348.0,unfocus,0.014704348135895176
173,346.0,350.0,unfocus,0.009757088560674343
174,348.0,352.0,unfocus,0.021842833703273633
175,350.0,354.0,unfocus,0.05714151939923022
176,352.0,356.0,unfocus,0.00760606211570924
177,354.0,358.0,unfocus,0.005348597547390934
178,356.0,360.0,unfocus,0.006704845201154932
179,358.0,362.0,unfocus,0.011417318727740267
180,360.0,364.0,unfocus,0.016248255434148456
181,362.0,366.0,unfocus,0.029061293517086847
182,364.0,368.0,unfocus,0.004349849309382007
183,366.0,370.0,unfocus,0.0075906049451742435
184,368.0,372.0,unfocus,0.01133756163811461
185,370.0,374.0,unfocus,0.09378915575205178
186,372.0,376.0,unfocus,0.0985472948941115
187,374.0,378.0,unfocus,0.0191712993120351
188,376.0,380.0,unfocus,0.00905932136046908
189,378.0,382.0,unfocus,0.023998274109163623
190,380.0,384.0,unfocus,0.006485961210953895
191,382.0,386.0,unfocus,0.005070778754737194
192,384.0,388.0,unfocus,0.005403782367846562
193,386.0,390.0,unfocus,0.005077446093880697
194,388.0,392.0,unfocus,0.0162963899974029
195,390.0,394.0,unfocus,0.015658757332708394
196,392.0,396.0,unfocus,0.015374702249017397
197,394.0,398.0,unfocus,0.00500546059187258
198,396.0,400.0,unfocus,0.004267738742305825
199,398.0,402.0,unfocus,0.003276226971511534
200,400.0,404.0,unfocus,0.016163335050351234
201,402.0,406.0,unfocus,0.32757245185620854
202,404.0,408.0,unfocus,0.003361595065181579
203,406.0,410.0,unfocus,0.019753635254577406
204,408.0,412.0,unfocus,0.013149426068968968
205,410.0,414.0,unfocus,0.05319632981154776
206,412.0,416.0,unfocus,0.06071481247885552
207,414.0,418.0,unfocus,0.03156427939295759
208,416.0,420.0,unfocus,0.012808665061084296
209,418.0,422.0,unfocus,0.007177347205625909
210,420.0,424.0,unfocus,0.013435173106724579
211,422.0,426.0,unfocus,0.05011730470553562
212,424.0,428.0,unfocus,0.3142872001316381
213,426.0,430.0,unfocus,0.26039407406918863
214,428.0,432.0,unfocus,0.1949143649469973
215,430.0,434.0,unfocus,0.08587666427384616
216,432.0,436.0,unfocus,0.00808376748298482
217,434.0,438.0,unfocus,0.0038581514449068264
218,436.0,440.0,unfocus,0.03678385784238065
219,438.0,442.0,unfocus,0.10323389693704302
220,440.0,444.0,unfocus,0.08865679460667798
221,442.0,446.0,unfocus,0.0062242387180054684
222,444.0,448.0,unfocus,0.01517669202200323
223,446.0,450.0,unfocus,0.1825570792711211
224,448.0,452.0,unfocus,0.04515395225377365
225,450.0,454.0,unfocus,0.15453792655409607
226,452.0,456.0,unfocus,0.17753573462333933
227,454.0,458.0,unfocus,0.03542286882347211
228,456.0,460.0,unfocus,0.0904718952064615
229,458.0,462.0,unfocus,0.10550864375540665
230,460.0,464.0,unfocus,0.021047938507279075
231,462.0,466.0,unfocus,0.08554477161146616
232,464.0,468.0,unfocus,0.005980908797989842
233,466.0,470.0,unfocus,0.004513292379755304
234,468.0,472.0,unfocus,0.018516556597567065
235,470.0,474.0,unfocus,0.01496432504423146
236,472.0,476.0,unfocus,6.655776396099486e-06
237,474.0,478.0,unfocus,0.0027687283782463655
238,476.0,480.0,unfocus,0.11409841094884988
239,478.0,482.0,unfocus,1.782489686671538e-05
240,480.0,484.0,unfocus,0.022716091012398593
241,482.0,486.0,unfocus,0.01363583976317779
242,484.0,488.0,unfocus,0.027492846322881338
243,486.0,490.0,unfocus,0.20826185165288572
244,488.0,492.0,unfocus,0.13079450658943917
245,490.0,494.0,unfocus,0.20823332539686149
246,492.0,496.0,unfocus,0.06499594293357358
247,494.0,498.0,unfocus,0.06110469138060556
248,496.0,500.0,unfocus,0.07591744290137246
249,498.0,502.0,unfocus,0.17620090180471001
250,500.0,504.0,focus,0.8931741504218734
251,502.0,506.0,unfocus,0.08153821185246855
252,504.0,508.0,unfocus,0.16273360094595118
253,506.0,510.0,unfocus,0.16423892512045293
254,508.0,512.0,unfocus,0.010905969829779243
255,510.0,514.0,focus,0.7252649768555808
256,512.0,516.0,unfocus,0.3106233711124537
257,514.0,518.0,unfocus,1.4488895570626827e-05
258,516.0,520.0,unfocus,0.007161165647355904
259,518.0,522.0,unfocus,0.06237000948667599
260,520.0,524.0,unfocus,0.055076288230731
261,522.0,526.0,unfocus,0.4570406046791198
262,524.0,528.0,focus,0.5901759056244658
263,526.0,530.0,unfocus,0.026451627385771028
264,528.0,532.0,unfocus,0.0035259145174922784
265,530.0,534.0,unfocus,0.004066111664252326
266,532.0,536.0,unfocus,5.270479530342754e-06
267,534.0,538.0,unfocus,0.19052754998148713
268,536.0,540.0,unfocus,0.12795162286692868
269,538.0,542.0,unfocus,0.10038188288570912
270,540.0,544.0,unfocus,0.04663221480656803
271,542.0,546.0,unfocus,0.023688386969215675
272,544.0,548.0,unfocus,0.08533576542365086
273,546.0,550.0,unfocus,0.478416173077551
274,548.0,552.0,focus,0.7017887621972574
275,550.0,554.0,unfocus,0.2733687105368141
276,552.0,556.0,unfocus,0.09224185632649806
277,554.0,558.0,unfocus,0.007447067375563682
278,556.0,560.0,unfocus,0.0026098340007959927
279,558.0,562.0,unfocus,0.12546031918123304
280,560.0,564.0,focus,0.7468502914001941
281,562.0,566.0,unfocus,0.19362675390140613
282,564.0,568.0,unfocus,0.030349042692468107
283,566.0,570.0,unfocus,0.003638111808627216
284,568.0,572.0,unfocus,0.01988439819347033
285,570.0,574.0,unfocus,0.23596633178655543
286,572.0,576.0,focus,0.7943232512485311
287,574.0,578.0,focus,0.94166533723634
288,576.0,580.0,unfocus,0.45185660808258715
289,578.0,582.0,unfocus,0.010041181696753098
290,580.0,584.0,unfocus,1.691038371877391e-05
291,582.0,586.0,unfocus,0.09188073565111157
292,584.0,588.0,unfocus,0.04371438330091725
293,586.0,590.0,unfocus,0.06450275198261399
294,588.0,592.0,unfocus,0.03764579644268884
295,590.0,594.0,unfocus,0.24340032685355814
296,592.0,596.0,unfocus,0.16156738441136287
297,594.0,598.0,unfocus,0.12306314785568845
