window_index,start_s,end_s,predicted_label,focus_probability
0,0.0,4.0,unfocus,0.13242081752126283
1,2.0,6.0,unfocus,0.04668199051456774
2,4.0,8.0,unfocus,0.024722403331806385
3,6.0,10.0,unfocus,0.06539654873735029
4,8.0,12.0,unfocus,0.02837482613261886
5,10.0,14.0,unfocus,0.0056077919408919815
6,12.0,16.0,unfocus,0.014124519693220712
7,14.0,18.0,unfocus,0.003770229197192077
8,16.0,20.0,unfocus,0.24245298391085682
9,18.0,22.0,unfocus,0.09596441149627383
10,20.0,24.0,unfocus,1.694328041078655e-05
11,22.0,26.0,unfocus,0.014283447545898772
12,24.0,28.0,unfocus,0.00893632115547989
13,26.0,30.0,unfocus,0.19015677679042184
14,28.0,32.0,unfocus,0.011712658637012678
15,30.0,34.0,unfocus,0.0025550200984824924
16,32.0,36.0,unfocus,0.07234436921006243
17,34.0,38.0,unfocus,0.04549387579024579
18,36.0,40.0,unfocus,0.009127001019708461
19,38.0,42.0,unfocus,9.998789391733017e-06
20,40.0,44.0,unfocus,0.4706211909872185
21,42.0,46.0,unfocus,0.045675711897375
22,44.0,48.0,unfocus,0.009349588673437994
23,46.0,50.0,unfocus,0.03227091629461546
24,48.0,52.0,unfocus,0.022790327310708815
25,50.0,54.0,unfocus,0.04985487337645097
26,52.0,56.0,unfocus,0.28437863151434056
27,54.0,58.0,unfocus,1.4570858139496668e-05
28,56.0,60.0,unfocus,0.0035235772524584447
29,58.0,62.0,unfocus,0.2950085496917129
30,60.0,64.0,unfocus,0.34753578958588843
31,62.0,66.0,unfocus,0.3397909217460103
32,64.0,68.0,focus,0.860268443252201
33,66.0,70.0,unfocus,0.0851848183341594
34,68.0,72.0,unfocus,0.016660751912078428
35,70.0,74.0,unfocus,0.03244881454415884
36,72.0,76.0,unfocus,0.26732088044564295
37,74.0,78.0,unfocus,0.05515214429428101
38,76.0,80.0,unfocus,0.006351934354865372
39,78.0,82.0,unfocus,0.0381422763766609
40,80.0,84.0,unfocus,0.030598424615601152
41,82.0,86.0,unfocus,0.015331090496742857
42,84.0,88.0,unfocus,0.03919838632012796
43,86.0,90.0,unfocus,0.005453303643093538
44,88.0,92.0,unfocus,0.028146952088641798
45,90.0,94.0,unfocus,0.006236831081033602
46,92.0,96.0,unfocus,0.0025483803074536353
47,94.0,98.0,unfocus,0.009502350042472893
48,96.0,100.0,unfocus,0.06392564384412411
49,98.0,102.0,unfocus,0.042544600528369544
50,100.0,104.0,unfocus,0.010772438657754345
51,102.0,106.0,unfocus,0.01925988840036952
52,104.0,108.0,unfocus,0.005686931941929926
53,106.0,110.0,unfocus,0.010175346472461213
54,108.0,112.0,unfocus,0.009460724168369553
55,110.0,114.0,unfocus,0.02027878561410903
56,112.0,116.0,unfocus,0.04888051260057932
57,114.0,118.0,unfocus,0.024793714674006928
58,116.0,120.0,unfocus,0.03721445965929207
59,118.0,122.0,unfocus,0.017240237276141226
60,120.0,124.0,unfocus,0.006845166811219607
61,122.0,126.0,unfocus,0.020216164033255813
62,124.0,128.0,unfocus,0.03202801510897272
63,126.0,130.0,unfocus,0.01737886068723648
64,128.0,132.0,unfocus,0.024387260852224056
65,130.0,134.0,unfocus,0.016858418511053103
66,132.0,136.0,unfocus,0.011757378882105991
67,134.0,138.0,unfocus,0.005391611452456282
68,136.0,140.0,unfocus,0.01837622663359842
69,138.0,142.0,unfocus,0.004191255349559769
70,140.0,144.0,unfocus,0.0037660323289208032
71,142.0,146.0,unfocus,0.015609816037515377
72,144.0,148.0,unfocus,0.008829073123560816
73,146.0,150.0,unfocus,0.005950923450678572
74,148.0,152.0,unfocus,0.006005336610431488
75,150.0,154.0,unfocus,0.006550181566320256
76,152.0,156.0,unfocus,0.00845598542342563
77,154.0,158.0,unfocus,0.01353557046772727
78,156.0,160.0,unfocus,0.04526478958285844
79,158.0,162.0,unfocus,0.021812730542106258
80,160.0,164.0,unfocus,0.012862076305991411
81,162.0,166.0,unfocus,0.011222160532393426
82,164.0,168.0,unfocus,0.009229880105062935
83,166.0,170.0,unfocus,0.011683992980676485
84,168.0,172.0,unfocus,0.010293700491161312
85,170.0,174.0,unfocus,0.00894849017550048
86,172.0,176.0,unfocus,0.009165441250657536
87,174.0,178.0,unfocus,0.017455443994379986
88,176.0,180.0,unfocus,0.0037932464952460778
89,178.0,182.0,unfocus,0.005518304973752405
90,180.0,184.0,unfocus,0.01650241713467016
91,182.0,186.0,unfocus,0.05229858581375391
92,184.0,188.0,unfocus,0.3413833722275413
93,186.0,190.0,unfocus,0.2968737807885311
94,188.0,192.0,unfocus,0.014528354211678477
95,190.0,194.0,unfocus,0.024404377207365664
96,192.0,196.0,unfocus,0.010120570630412615
97,194.0,198.0,unfocus,0.0397205267025261
98,196.0,200.0,unfocus,0.0036013850179182714
99,198.0,202.0,unfocus,0.010125025387369209
100,200.0,204.0,unfocus,0.054392645679859124
101,202.0,206.0,unfocus,0.008069127952640536
102,204.0,208.0,unfocus,0.014976816879540975
103,206.0,210.0,unfocus,0.00899669660744898
104,208.0,212.0,unfocus,1.7476810237998656e-05
105,210.0,214.0,unfocus,0.02627975872307248
106,212.0,216.0,unfocus,0.018011850020955386
107,214.0,218.0,unfocus,0.03160982386525714
108,216.0,220.0,unfocus,0.03509885902092796
109,218.0,222.0,unfocus,0.0913891967774509
110,220.0,224.0,unfocus,0.06754582224853695
111,222.0,226.0,unfocus,0.0503092458058626
112,224.0,228.0,unfocus,0.0412080551715493
113,226.0,230.0,unfocus,0.06973597938841136
114,228.0,232.0,unfocus,0.015500198858953098
115,230.0,234.0,unfocus,0.027538411880343606
116,232.0,236.0,unfocus,0.008717720491036774
117,234.0,238.0,unfocus,0.006407774963760107
118,236.0,240.0,unfocus,0.01929567822667575
119,238.0,242.0,unfocus,0.015627390477960426
120,240.0,244.0,unfocus,0.010199917454402787
121,242.0,246.0,unfocus,0.01886860119847942
122,244.0,248.0,unfocus,0.018729228207527596
123,246.0,250.0,unfocus,0.1956323150367503
124,248.0,252.0,focus,0.861944065299243
125,250.0,254.0,focus,0.6812416374124778
126,252.0,256.0,unfocus,0.37741618905324786
127,254.0,258.0,unfocus,0.38404460849929456
128,256.0,260.0,unfocus,0.23141634353214097
129,258.0,262.0,unfocus,0.23287699632589817
130,260.0,264.0,unfocus,0.35808941636644914
131,262.0,266.0,unfocus,0.33411442404436903
132,264.0,268.0,unfocus,0.3389721275054738
133,266.0,270.0,unfocus,0.35480242438372245
134,268.0,272.0,unfocus,0.30922646232582296
135,270.0,274.0,unfocus,0.3326200844310403
136,272.0,276.0,unfocus,0.06994790849302464
137,274.0,278.0,unfocus,0.27790292396911953
138,276.0,280.0,unfocus,0.3046917292654796
139,278.0,282.0,unfocus,0.14840629523676174
140,280.0,284.0,unfocus,0.10407792242131778
141,282.0,286.0,unfocus,0.03704428904018379
142,284.0,288.0,unfocus,0.2538819011432273
143,286.0,290.0,unfocus,0.09172585250447172
144,288.0,292.0,unfocus,0.17122088109372519
145,290.0,294.0,unfocus,0.334816487655945
146,292.0,296.0,unfocus,0.16418336592632615
147,294.0,298.0,unfocus,0.10586049285431841
148,296.0,300.0,unfocus,0.08101460057458829
149,298.0,302.0,unfocus,0.3296937222075832
150,300.0,304.0,unfocus,0.1033213027189018
151,302.0,306.0,unfocus,0.04673035762687622
152,304.0,308.0,unfocus,0.07753712863274864
153,306.0,310.0,unfocus,0.021837399255707515
154,308.0,312.0,unfocus,0.060962418044637236
155,310.0,314.0,unfocus,0.009278387070924578
156,312.0,316.0,unfocus,0.024822241420855897
157,314.0,318.0,unfocus,0.024161231408922974
158,316.0,320.0,unfocus,0.01741600601327175
159,318.0,322.0,unfocus,0.01269280111064651
160,320.0,324.0,unfocus,0.005144393006991507
161,322.0,326.0,unfocus,0.06472737219680506
162,324.0,328.0,unfocus,0.03352428064928502
163,326.0,330.0,unfocus,0.033330496455472994
164,328.0,332.0,unfocus,0.045044198656268825
165,330.0,334.0,unfocus,0.011394182382161
166,332.0,336.0,unfocus,0.0073378831375450326
167,334.0,338.0,unfocus,0.01768510394164533
168,336.0,340.0,unfocus,0.014748435087013775
169,338.0,342.0,unfocus,0.01877295536939522
170,340.0,344.0,unfocus,0.005760055264219764
171,342.0,346.0,unfocus,0.0435064370318071
172,344.0,348.0,unfocus,0.09270761118303747
173,346.0,350.0,unfocus,0.1695595120463544
174,348.0,352.0,unfocus,0.5276219625597067
175,350.0,354.0,unfocus,0.11636279358200555
176,352.0,356.0,unfocus,0.008636674048815506
177,354.0,358.0,unfocus,0.20318806446786228
178,356.0,360.0,unfocus,0.23841929238063245
179,358.0,362.0,unfocus,0.03334837573154637
180,360.0,364.0,unfocus,0.14308902302487397
181,362.0,366.0,focus,0.6859727467734923
182,364.0,368.0,unfocus,0.09978662305053508
183,366.0,370.0,focus,0.6835578190641367
184,368.0,372.0,focus,0.5346302503400542
185,370.0,374.0,unfocus,0.11031103333776096
186,372.0,376.0,unfocus,0.002881290940632878
187,374.0,378.0,unfocus,0.025678835003222624
188,376.0,380.0,unfocus,0.04503229446677387
189,378.0,382.0,unfocus,0.015698508794078664
190,380.0,384.0,unfocus,0.07907537804173469
191,382.0,386.0,focus,0.9546013942073768
192,384.0,388.0,unfocus,0.06360961872810468
193,386.0,390.0,unfocus,0.3411027757094442
194,388.0,392.0,unfocus,0.06564649680228732
195,390.0,394.0,unfocus,0.005134555923647267
196,392.0,396.0,focus,0.733283316432212
197,394.0,398.0,unfocus,0.22880791342291956
198,396.0,400.0,unfocus,0.06743567634235464
199,398.0,402.0,unfocus,0.13176619876927068
200,400.0,404.0,unfocus,0.5213999817855877
201,402.0,406.0,focus,0.6365110733133768
202,404.0,408.0,unfocus,0.15858174217758683
203,406.0,410.0,unfocus,0.49330818030938406
204,408.0,412.0,focus,0.6678306331089081
205,410.0,414.0,unfocus,0.054656820040502
206,412.0,416.0,unfocus,0.024357650769191122
207,414.0,418.0,unfocus,0.05726732229406018
208,416.0,420.0,unfocus,0.04812703899585249
209,418.0,422.0,unfocus,0.03223505418710405
210,420.0,424.0,unfocus,0.021304548506479257
211,422.0,426.0,unfocus,0.08609337239039262
212,424.0,428.0,unfocus,0.06430966972790433
213,426.0,430.0,unfocus,0.02485921211748672
214,428.0,432.0,unfocus,0.015269045384021835
215,430.0,434.0,unfocus,0.028730562935715402
216,432.0,436.0,unfocus,0.03706970302247253
217,434.0,438.0,unfocus,0.010468155792333816
218,436.0,440.0,unfocus,0.019300481838178316
219,438.0,442.0,unfocus,0.08662695014896771
220,440.0,444.0,focus,0.5741230300270984
221,442.0,446.0,unfocus,0.041648708817587955
222,444.0,448.0,unfocus,0.00926497513405087
223,446.0,450.0,unfocus,0.06092551113194187
224,448.0,452.0,unfocus,0.020900516784253264
225,450.0,454.0,unfocus,0.037041000643122546
226,452.0,456.0,unfocus,0.003920477061842552
227,454.0,458.0,unfocus,0.007427649145343893
228,456.0,460.0,unfocus,0.026765581038355454
229,458.0,462.0,unfocus,0.009388184325140169
230,460.0,464.0,unfocus,0.03685699277539663
231,462.0,466.0,unfocus,0.06791528215533903
